8.500000000000000000e+01,1.500000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,1.500000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+02,1.500000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00
8.359999999999999432e+01,1.237999999999999972e+02,1.359999999999999964e+01,0.000000000000000000e+00
8.710714285714286120e+01,1.236428571428571388e+02,1.296428571428571352e+01,0.000000000000000000e+00
9.185714285714286120e+01,1.236785714285714306e+02,1.289285714285714235e+01,0.000000000000000000e+00
9.612500000000000000e+01,1.236250000000000000e+02,1.387500000000000000e+01,0.000000000000000000e+00
7.900000000000000000e+01,1.265000000000000000e+02,1.400000000000000000e+01,0.000000000000000000e+00
8.237931034482758719e+01,1.274137931034482705e+02,1.244827586206896619e+01,0.000000000000000000e+00
8.701612903225806406e+01,1.270161290322580641e+02,1.201612903225806406e+01,0.000000000000000000e+00
9.198387096774193594e+01,1.270161290322580641e+02,1.201612903225806406e+01,0.000000000000000000e+00
9.692592592592592382e+01,1.272500000000000000e+02,1.224074074074074048e+01,0.000000000000000000e+00
1.001500000000000057e+02,1.278499999999999943e+02,1.205000000000000071e+01,0.000000000000000000e+00
6.825000000000000000e+01,1.337500000000000000e+02,1.400000000000000000e+01,0.000000000000000000e+00
7.259090909090909349e+01,1.331136363636363740e+02,1.284090909090909172e+01,0.000000000000000000e+00
7.691379310344827047e+01,1.331896551724137794e+02,1.246551724137930961e+01,0.000000000000000000e+00
8.201612903225806406e+01,1.320161290322580783e+02,1.201612903225806406e+01,0.000000000000000000e+00
8.700000000000000000e+01,1.320000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,1.320000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.320000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
1.017473684210526272e+02,1.324736842105263293e+02,1.212631578947368460e+01,0.000000000000000000e+00
1.064468085106382915e+02,1.330638297872340559e+02,1.280851063829787151e+01,0.000000000000000000e+00
1.114444444444444429e+02,1.336666666666666572e+02,1.388888888888888928e+01,0.000000000000000000e+00
5.255555555555555713e+01,1.384444444444444571e+02,1.400000000000000000e+01,0.000000000000000000e+00
5.705263157894736992e+01,1.375263157894736707e+02,1.400000000000000000e+01,0.000000000000000000e+00
6.227777777777777857e+01,1.380000000000000000e+02,1.388888888888888928e+01,0.000000000000000000e+00
6.734000000000000341e+01,1.374000000000000057e+02,1.333999999999999986e+01,0.000000000000000000e+00
7.215929203539822367e+01,1.370884955752212306e+02,1.218584070796460139e+01,0.000000000000000000e+00
7.700000000000000000e+01,1.370000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.370000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,1.370000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,1.370000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.370000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
1.020000000000000000e+02,1.370000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
1.068407079646017763e+02,1.370884955752212306e+02,1.218584070796460139e+01,0.000000000000000000e+00
1.116779661016949206e+02,1.373050847457627128e+02,1.318644067796610209e+01,0.000000000000000000e+00
1.168387096774193594e+02,1.374516129032257936e+02,1.377419354838709609e+01,0.000000000000000000e+00
1.218695652173912976e+02,1.379565217391304373e+02,1.378260869565217384e+01,0.000000000000000000e+00
1.269523809523809490e+02,1.383809523809523796e+02,1.357142857142857117e+01,0.000000000000000000e+00
4.844444444444444287e+01,1.430000000000000000e+02,1.388888888888888928e+01,0.000000000000000000e+00
5.225000000000000000e+01,1.424545454545454675e+02,1.347727272727272663e+01,0.000000000000000000e+00
5.708064516129032029e+01,1.422741935483871032e+02,1.319354838709677402e+01,0.000000000000000000e+00
6.200000000000000000e+01,1.422307692307692264e+02,1.315384615384615330e+01,0.000000000000000000e+00
6.714942528735632266e+01,1.421264367816091863e+02,1.271264367816091934e+01,0.000000000000000000e+00
7.201612903225806406e+01,1.420161290322580783e+02,1.201612903225806406e+01,0.000000000000000000e+00
7.700000000000000000e+01,1.420000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.420000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
8.678181818181818130e+01,1.418636363636363740e+02,1.216363636363636402e+01,0.000000000000000000e+00
9.226041666666667140e+01,1.416875000000000000e+02,1.232291666666666607e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.420000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
1.020000000000000000e+02,1.420000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
1.070000000000000000e+02,1.420000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
1.119021739130434838e+02,1.420978260869565304e+02,1.263043478260869534e+01,0.000000000000000000e+00
1.170000000000000000e+02,1.422666666666666799e+02,1.293333333333333357e+01,0.000000000000000000e+00
1.219295774647887356e+02,1.422957746478873275e+02,1.300000000000000000e+01,0.000000000000000000e+00
1.268793103448275872e+02,1.421896551724137794e+02,1.329310344827586121e+01,0.000000000000000000e+00
1.310000000000000000e+02,1.425238095238095184e+02,1.376190476190476275e+01,0.000000000000000000e+00
4.821739130434782794e+01,1.471304347826086882e+02,1.365217391304347849e+01,0.000000000000000000e+00
5.219736842105263008e+01,1.471447368421052602e+02,1.292105263157894690e+01,0.000000000000000000e+00
5.703999999999999915e+01,1.470399999999999920e+02,1.249000000000000021e+01,0.000000000000000000e+00
6.200000000000000000e+01,1.470952380952381020e+02,1.238095238095238138e+01,0.000000000000000000e+00
6.700000000000000000e+01,1.470952380952381020e+02,1.238095238095238138e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.470000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
7.700000000000000000e+01,1.470000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.470000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
8.673148148148148096e+01,1.470000000000000000e+02,1.223148148148148096e+01,0.000000000000000000e+00
9.237500000000000000e+01,1.469886363636363740e+02,1.257954545454545503e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.470000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
1.020000000000000000e+02,1.470000000000000000e+02,1.200000000000000000e+01,0.000000000000000000e+00
1.069579831932773146e+02,1.469159663865546293e+02,1.210084033613445342e+01,0.000000000000000000e+00
1.120291262135922352e+02,1.470582524271844704e+02,1.242718446601941729e+01,0.000000000000000000e+00
1.170000000000000000e+02,1.471363636363636260e+02,1.227272727272727337e+01,0.000000000000000000e+00
1.219514563106796174e+02,1.470485436893203826e+02,1.242718446601941729e+01,0.000000000000000000e+00
1.268390804597701162e+02,1.470574712643678197e+02,1.272413793103448221e+01,0.000000000000000000e+00
1.311538461538461604e+02,1.470512820512820440e+02,1.341025641025641058e+01,0.000000000000000000e+00
4.833333333333333570e+01,1.516111111111111143e+02,1.372222222222222143e+01,0.000000000000000000e+00
5.225000000000000000e+01,1.518815789473684106e+02,1.290789473684210442e+01,0.000000000000000000e+00
5.709433962264150608e+01,1.519528301886792576e+02,1.235849056603773555e+01,0.000000000000000000e+00
6.201612903225806406e+01,1.519838709677419217e+02,1.201612903225806406e+01,0.000000000000000000e+00
6.690517241379311031e+01,1.519396551724137794e+02,1.215517241379310320e+01,0.000000000000000000e+00
7.196938775510204778e+01,1.519285714285714164e+02,1.252040816326530681e+01,0.000000000000000000e+00
7.707692307692308020e+01,1.517500000000000000e+02,1.233653846153846168e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.517927927927927954e+02,1.221621621621621578e+01,0.000000000000000000e+00
8.634920634920635507e+01,1.514285714285714164e+02,1.273015873015872934e+01,0.000000000000000000e+00
9.288372093023255616e+01,1.512558139534883708e+02,1.300000000000000000e+01,0.000000000000000000e+00
9.701000000000000512e+01,1.516800000000000068e+02,1.238000000000000078e+01,0.000000000000000000e+00
1.019090909090909065e+02,1.516022727272727195e+02,1.257954545454545503e+01,0.000000000000000000e+00
1.071111111111111143e+02,1.518555555555555543e+02,1.265555555555555500e+01,0.000000000000000000e+00
1.121018518518518476e+02,1.519351851851851904e+02,1.231481481481481488e+01,0.000000000000000000e+00
1.170000000000000000e+02,1.519166666666666572e+02,1.208333333333333393e+01,0.000000000000000000e+00
1.219150943396226410e+02,1.519433962264151035e+02,1.235849056603773555e+01,0.000000000000000000e+00
1.268117647058823536e+02,1.519176470588235190e+02,1.275294117647058911e+01,0.000000000000000000e+00
1.309230769230769340e+02,1.516923076923076792e+02,1.361538461538461497e+01,0.000000000000000000e+00
4.900000000000000000e+01,1.555000000000000000e+02,1.400000000000000000e+01,0.000000000000000000e+00
5.253488372093023173e+01,1.564651162790697754e+02,1.337209302325581461e+01,0.000000000000000000e+00
5.716049382716049365e+01,1.568024691358024825e+02,1.281481481481481488e+01,0.000000000000000000e+00
6.202127659574468055e+01,1.568829787234042499e+02,1.259574468085106425e+01,0.000000000000000000e+00
6.696774193548387188e+01,1.568709677419354875e+02,1.261290322580645196e+01,0.000000000000000000e+00
7.178873239436619258e+01,1.568309859154929597e+02,1.301408450704225395e+01,0.000000000000000000e+00
7.659999999999999432e+01,1.564285714285714164e+02,1.359999999999999964e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.553333333333333428e+02,1.366666666666666607e+01,0.000000000000000000e+00
8.500000000000000000e+01,1.550000000000000000e+02,1.350000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.550000000000000000e+02,1.400000000000000000e+01,0.000000000000000000e+00
1.030000000000000000e+02,1.561250000000000000e+02,1.381250000000000000e+01,0.000000000000000000e+00
1.072413793103448256e+02,1.567758620689655231e+02,1.325862068965517260e+01,0.000000000000000000e+00
1.120574712643678197e+02,1.568390804597701162e+02,1.272413793103448221e+01,0.000000000000000000e+00
1.169787234042553195e+02,1.568829787234042499e+02,1.259574468085106425e+01,0.000000000000000000e+00
1.219047619047618980e+02,1.567857142857142776e+02,1.276190476190476275e+01,0.000000000000000000e+00
1.266326530612244881e+02,1.566326530612244881e+02,1.336734693877551017e+01,0.000000000000000000e+00
1.304000000000000057e+02,1.558000000000000114e+02,1.400000000000000000e+01,0.000000000000000000e+00
5.366666666666666430e+01,1.603333333333333428e+02,1.400000000000000000e+01,0.000000000000000000e+00
5.735714285714285410e+01,1.610357142857142776e+02,1.360714285714285765e+01,0.000000000000000000e+00
6.211999999999999744e+01,1.614799999999999898e+02,1.333999999999999986e+01,0.000000000000000000e+00
6.687999999999999545e+01,1.615200000000000102e+02,1.335999999999999943e+01,0.000000000000000000e+00
7.155555555555555713e+01,1.612222222222222285e+02,1.370370370370370416e+01,0.000000000000000000e+00
7.533333333333332860e+01,1.603333333333333428e+02,1.400000000000000000e+01,0.000000000000000000e+00
1.077500000000000000e+02,1.608750000000000000e+02,1.381250000000000000e+01,0.000000000000000000e+00
1.121707317073170742e+02,1.614390243902439011e+02,1.351219512195121908e+01,0.000000000000000000e+00
1.170000000000000000e+02,1.614444444444444571e+02,1.344444444444444464e+01,0.000000000000000000e+00
1.216562500000000000e+02,1.612187500000000000e+02,1.359375000000000000e+01,0.000000000000000000e+00
1.256666666666666714e+02,1.603333333333333428e+02,1.383333333333333393e+01,0.000000000000000000e+00
8.286363636363635976e+01,1.232272727272727337e+02,1.729545454545454675e+01,0.000000000000000000e+00
8.695454545454545325e+01,1.226931818181818130e+02,1.719318181818181657e+01,0.000000000000000000e+00
9.204761904761905100e+01,1.227500000000000000e+02,1.725000000000000000e+01,0.000000000000000000e+00
9.635185185185184764e+01,1.231111111111111143e+02,1.727777777777777857e+01,0.000000000000000000e+00
5.807692307692308020e+01,1.287692307692307736e+02,1.807692307692307665e+01,0.000000000000000000e+00
6.191666666666666430e+01,1.282500000000000000e+02,1.811111111111111072e+01,0.000000000000000000e+00
6.622222222222222854e+01,1.287777777777777715e+02,1.866666666666666785e+01,0.000000000000000000e+00
7.000000000000000000e+01,1.290000000000000000e+02,1.900000000000000000e+01,0.000000000000000000e+00
7.900000000000000000e+01,1.255000000000000000e+02,1.500000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.270000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,1.270000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,1.270000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.270000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+02,1.275000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.074666666666666686e+02,1.288666666666666742e+02,1.819999999999999929e+01,0.000000000000000000e+00
1.122173913043478279e+02,1.286521739130434696e+02,1.817391304347826164e+01,0.000000000000000000e+00
1.170750000000000028e+02,1.282249999999999943e+02,1.802499999999999858e+01,0.000000000000000000e+00
1.210000000000000000e+02,1.287222222222222285e+02,1.788888888888888928e+01,0.000000000000000000e+00
4.866666666666666430e+01,1.340000000000000000e+02,1.866666666666666785e+01,0.000000000000000000e+00
5.254716981132075659e+01,1.329245283018867951e+02,1.766037735849056745e+01,0.000000000000000000e+00
5.706862745098039369e+01,1.320686274509803866e+02,1.744117647058823550e+01,0.000000000000000000e+00
6.199107142857143060e+01,1.321339285714285836e+02,1.723214285714285765e+01,0.000000000000000000e+00
6.703921568627451677e+01,1.322843137254901933e+02,1.736274509803921617e+01,0.000000000000000000e+00
7.205084745762711407e+01,1.321101694915254257e+02,1.710169491525423879e+01,0.000000000000000000e+00
7.690109890109890500e+01,1.326483516483516496e+02,1.709890109890109855e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.320000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,1.320000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,1.320000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.320000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.020000000000000000e+02,1.320491803278688394e+02,1.704918032786885362e+01,0.000000000000000000e+00
1.069754098360655803e+02,1.320491803278688394e+02,1.704918032786885362e+01,0.000000000000000000e+00
1.119827586206896513e+02,1.321206896551724128e+02,1.715517241379310320e+01,0.000000000000000000e+00
1.169553571428571388e+02,1.321250000000000000e+02,1.723214285714285765e+01,0.000000000000000000e+00
1.219599999999999937e+02,1.320399999999999920e+02,1.748999999999999844e+01,0.000000000000000000e+00
1.264509803921568647e+02,1.330196078431372655e+02,1.752941176470588402e+01,0.000000000000000000e+00
1.311250000000000000e+02,1.340000000000000000e+02,1.837500000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,1.386666666666666572e+02,1.866666666666666785e+01,0.000000000000000000e+00
4.741558441558441217e+01,1.373636363636363740e+02,1.766233766233766289e+01,0.000000000000000000e+00
5.204504504504504325e+01,1.371261261261261382e+02,1.725225225225225145e+01,0.000000000000000000e+00
5.701612903225806406e+01,1.370161290322580783e+02,1.701612903225806406e+01,0.000000000000000000e+00
6.200000000000000000e+01,1.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,1.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
7.700000000000000000e+01,1.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,1.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,1.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.020000000000000000e+02,1.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.070000000000000000e+02,1.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+02,1.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.170000000000000000e+02,1.370000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.219756097560975547e+02,1.370325203252032509e+02,1.703252032520325088e+01,0.000000000000000000e+00
1.269732142857142918e+02,1.371339285714285836e+02,1.723214285714285765e+01,0.000000000000000000e+00
1.317888888888888914e+02,1.371777777777777771e+02,1.760000000000000142e+01,0.000000000000000000e+00
1.354000000000000057e+02,1.378666666666666742e+02,1.846666666666666501e+01,0.000000000000000000e+00
4.304347826086956275e+01,1.422391304347825951e+02,1.797826086956521863e+01,0.000000000000000000e+00
4.710169491525423524e+01,1.420254237288135641e+02,1.711864406779660897e+01,0.000000000000000000e+00
5.200000000000000000e+01,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
7.700000000000000000e+01,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.020000000000000000e+02,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.070000000000000000e+02,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+02,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.170000000000000000e+02,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.220000000000000000e+02,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.270000000000000000e+02,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.320000000000000000e+02,1.420000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.360166666666666799e+02,1.421666666666666572e+02,1.768333333333333357e+01,0.000000000000000000e+00
4.308333333333333570e+01,1.469375000000000000e+02,1.795833333333333215e+01,0.000000000000000000e+00
4.701612903225806406e+01,1.469838709677419217e+02,1.701612903225806406e+01,0.000000000000000000e+00
5.200000000000000000e+01,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
7.700000000000000000e+01,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
8.700000000000000000e+01,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.020000000000000000e+02,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.070000000000000000e+02,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+02,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.170000000000000000e+02,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.220000000000000000e+02,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.270000000000000000e+02,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.320000000000000000e+02,1.470000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.361617647058823479e+02,1.468970588235294201e+02,1.763235294117647101e+01,0.000000000000000000e+00
4.344444444444444287e+01,1.516666666666666572e+02,1.825925925925925952e+01,0.000000000000000000e+00
4.711016949152542566e+01,1.519661016949152668e+02,1.711016949152542210e+01,0.000000000000000000e+00
5.200000000000000000e+01,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
7.700000000000000000e+01,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
8.200000000000000000e+01,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
8.687179487179487580e+01,1.518803418803418879e+02,1.704273504273504258e+01,0.000000000000000000e+00
9.219090909090908781e+01,1.517636363636363512e+02,1.707272727272727408e+01,0.000000000000000000e+00
9.700000000000000000e+01,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.020000000000000000e+02,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.070000000000000000e+02,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+02,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.170000000000000000e+02,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.220000000000000000e+02,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.270000000000000000e+02,1.520000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
1.319674796747967491e+02,1.519756097560975547e+02,1.703252032520325088e+01,0.000000000000000000e+00
1.358249999999999886e+02,1.516999999999999886e+02,1.807499999999999929e+01,0.000000000000000000e+00
4.400000000000000000e+01,1.557500000000000000e+02,1.875000000000000000e+01,0.000000000000000000e+00
4.743820224719101475e+01,1.567752808988764173e+02,1.748314606741573130e+01,0.000000000000000000e+00
5.200000000000000000e+01,1.570000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
5.700000000000000000e+01,1.570000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
6.200000000000000000e+01,1.570000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00
