1.226047008547008517e+02,9.575000000000000000e+01,2.382692307692307665e+01
1.329633507853403103e+02,9.516230366492146686e+01,2.427225130890052185e+01
8.684126984126983473e+01,1.136825396825396837e+02,2.424603174603174693e+01
9.367777777777777715e+01,1.140999999999999943e+02,2.431111111111111001e+01
6.059693877551020336e+01,1.281326530612244881e+02,2.161734693877551194e+01
6.972950819672131217e+01,1.272786885245901658e+02,2.325409836065573899e+01
8.529356357927785837e+01,1.247417582417582480e+02,1.987990580847723621e+01
9.502836230558096986e+01,1.248783165599268017e+02,1.984629460201280793e+01
1.105696969696969632e+02,1.276090909090909093e+02,2.231818181818181657e+01
1.198385093167701854e+02,1.282670807453416160e+02,2.149068322981366563e+01
3.800000000000000000e+01,1.415000000000000000e+02,2.450000000000000000e+01
4.680610021786492325e+01,1.380664488017429221e+02,2.116230936819172115e+01
5.815079365079365203e+01,1.364396825396825363e+02,1.978835978835978793e+01
7.106459446333171570e+01,1.363215152986886949e+02,1.929966002914035883e+01
8.406632888070014076e+01,1.360672501151543088e+02,1.903638876093965848e+01
9.697943327239488553e+01,1.360246800731261487e+02,1.902056672760511802e+01
1.098966507177033520e+02,1.362229665071770341e+02,1.927464114832535813e+01
1.227520259319286851e+02,1.366169638033495346e+02,1.977417612101566746e+01
1.338435960591133096e+02,1.381625615763546762e+02,2.125246305418719217e+01
3.782142857142856940e+01,1.465000000000000000e+02,2.435714285714285765e+01
4.624543738200125631e+01,1.487841409691629906e+02,2.021334172435494025e+01
5.800000000000000000e+01,1.490000000000000000e+02,1.900000000000000000e+01
7.100000000000000000e+01,1.490000000000000000e+02,1.900000000000000000e+01
8.382469368520263231e+01,1.488171536286522212e+02,1.909472196041470227e+01
9.710582750582750577e+01,1.488713286713286834e+02,1.908951048951048790e+01
1.100000000000000000e+02,1.490000000000000000e+02,1.900000000000000000e+01
1.230000000000000000e+02,1.490000000000000000e+02,1.900000000000000000e+01
1.343124555160142393e+02,1.486768683274021328e+02,2.041494661921708342e+01
1.430000000000000000e+02,1.455000000000000000e+02,2.500000000000000000e+01
4.787714285714285722e+01,1.600971428571428703e+02,2.145285714285714462e+01
5.822337662337662323e+01,1.614768831168831298e+02,1.964415584415584348e+01
7.083672431332655606e+01,1.615961342828077250e+02,1.959104781281790508e+01
8.220752797558493796e+01,1.611943031536114006e+02,2.145371312309257306e+01
9.883899999999999864e+01,1.613629999999999995e+02,2.156700000000000017e+01
1.101301474326385375e+02,1.615953228266395456e+02,1.959227249618708555e+01
1.227068873465029384e+02,1.613977576081153131e+02,1.974746396155899575e+01
1.325904761904761813e+02,1.597714285714285722e+02,2.170095238095237988e+01
5.050000000000000000e+01,1.692500000000000000e+02,2.437500000000000000e+01
5.962839879154078204e+01,1.708187311178247683e+02,2.265558912386707036e+01
7.071482176360224514e+01,1.715103189493433433e+02,2.242964352720450449e+01
8.010169491525424235e+01,1.707796610169491487e+02,2.356779661016949134e+01
1.002287234042553195e+02,1.711276595744680833e+02,2.338297872340425698e+01
1.100724637681159379e+02,1.715742753623188435e+02,2.239855072463767982e+01
1.209816849816849782e+02,1.706556776556776640e+02,2.277655677655677735e+01
1.300000000000000000e+02,1.690000000000000000e+02,2.500000000000000000e+01
5.100000000000000000e+01,6.400000000000000000e+01,3.800000000000000000e+01
5.370000000000000284e+01,6.400000000000000000e+01,3.720000000000000284e+01
3.761111111111111427e+01,7.627777777777777146e+01,3.683333333333333570e+01
4.688039867109634429e+01,7.322369878183832270e+01,3.408194905869324742e+01
5.768827930174563789e+01,7.219638403990025211e+01,3.312718204488778184e+01
6.779918032786885362e+01,7.429713114754098058e+01,3.388319672131147797e+01
1.131356673960612653e+02,7.454266958424507550e+01,3.393873085339168227e+01
1.230171385991058060e+02,7.273025335320417639e+01,3.355216095380029628e+01
1.334344422700586961e+02,7.412720156555772633e+01,3.482191780821917604e+01
3.604494382022471655e+01,8.507640449438201813e+01,3.515056179775280754e+01
4.523036144578313156e+01,8.417831325301204970e+01,3.230168674698795428e+01
5.800000000000000000e+01,8.400000000000000000e+01,3.200000000000000000e+01
6.989392201834861851e+01,8.438474770642201861e+01,3.260435779816513957e+01
8.224675324675324362e+01,8.704761904761905100e+01,3.684415584415584277e+01
9.920677966101695233e+01,8.710508474576270999e+01,3.630847457627118757e+01
1.107780734433209204e+02,8.435657264502394526e+01,3.241990420436402331e+01
1.229811926605504624e+02,8.404220183486238227e+01,3.204678899082568932e+01
1.355063224446786023e+02,8.436143308746048319e+01,3.268440463645943339e+01
1.442809523809523853e+02,8.607619047619047592e+01,3.589047619047619264e+01
3.488589881593110675e+01,9.744025834230355088e+01,3.395694294940796709e+01
4.507369402985074913e+01,9.688106343283581623e+01,3.213852611940298232e+01
5.797278597785977894e+01,9.692297047970480151e+01,3.207333948339483243e+01
7.037374334713187807e+01,9.614843287995269350e+01,3.277646363098757831e+01
8.183783783783783861e+01,9.736406995230524331e+01,3.464387917329094080e+01
9.932669322709163851e+01,9.713413014608234164e+01,3.448074369189907173e+01
1.105802011646373728e+02,9.643885653785071099e+01,3.240497617787188744e+01
1.230000000000000000e+02,9.700000000000000000e+01,3.200000000000000000e+01
1.358445914029286712e+02,9.693811998110533068e+01,3.221067548417572368e+01
1.452974789915966483e+02,9.783697478991597052e+01,3.466722689075630370e+01
3.402216748768472598e+01,1.067192118226600996e+02,3.560344827586207117e+01
4.541548183254344195e+01,1.065481832543443943e+02,3.486887835703001315e+01
5.631400000000000006e+01,1.063160000000000025e+02,3.490800000000000125e+01
7.287878787878787534e+01,1.105844155844155807e+02,3.592207792207792494e+01
8.410934844192634330e+01,1.108759206798866899e+02,3.277903682719546907e+01
9.668973747016706000e+01,1.108508353221957066e+02,3.284307875894987916e+01
1.086212534059945511e+02,1.096512261580381420e+02,3.646866485013624271e+01
1.238072463768115909e+02,1.064391304347826122e+02,3.415652173913043299e+01
1.358311499272197977e+02,1.066637554585152827e+02,3.474526928675400228e+01
1.460733137829911925e+02,1.071085043988269803e+02,3.583284457478006146e+01
4.987500000000000000e+01,1.286562500000000000e+02,3.342187500000000000e+01
5.909987819732034353e+01,1.265079171741778339e+02,3.329354445797807216e+01
7.161181434599156148e+01,1.241663652802893267e+02,3.265822784810126933e+01
8.402330895795246590e+01,1.229963436928701981e+02,3.202468007312614162e+01
9.691720629047178193e+01,1.230198889916743781e+02,3.209389454209065917e+01
1.093024167210973161e+02,1.245708687132593013e+02,3.260483344219464641e+01
1.213878504672897236e+02,1.269314641744548311e+02,3.334735202492211670e+01
1.300000000000000000e+02,1.290000000000000000e+02,3.383333333333333570e+01
3.697233201581027373e+01,1.393399209486165944e+02,3.307509881422924991e+01
4.544180161943319973e+01,1.365490890688259071e+02,3.205668016194331926e+01
5.800000000000000000e+01,1.360000000000000000e+02,3.200000000000000000e+01
7.100000000000000000e+01,1.360000000000000000e+02,3.200000000000000000e+01
8.388112220637185601e+01,1.360618164526866281e+02,3.177032810271041541e+01
9.713311382878644906e+01,1.360362182502351800e+02,3.183772342427092994e+01
1.100000000000000000e+02,1.360000000000000000e+02,3.200000000000000000e+01
1.230000000000000000e+02,1.360000000000000000e+02,3.200000000000000000e+01
1.352182539682539755e+02,1.370192743764172292e+02,3.205555555555555713e+01
1.435316455696202524e+02,1.402911392405063395e+02,3.492405063291139555e+01
3.631114551083591380e+01,1.484009287925696583e+02,3.315634674922600311e+01
4.500000000000000000e+01,1.490000000000000000e+02,3.200000000000000000e+01
5.800000000000000000e+01,1.490000000000000000e+02,3.200000000000000000e+01
7.100000000000000000e+01,1.490000000000000000e+02,3.200000000000000000e+01
8.400000000000000000e+01,1.490000000000000000e+02,3.200000000000000000e+01
9.700000000000000000e+01,1.490000000000000000e+02,3.200000000000000000e+01
1.100000000000000000e+02,1.490000000000000000e+02,3.200000000000000000e+01
1.230000000000000000e+02,1.490000000000000000e+02,3.200000000000000000e+01
1.359679633867276891e+02,1.489716247139588177e+02,3.202791762013730192e+01
1.440025575447570247e+02,1.484603580562659886e+02,3.370076726342711027e+01
3.729292929292929415e+01,1.579898989898989896e+02,3.528282828282828376e+01
4.576277568585260980e+01,1.614045185583647140e+02,3.238945669714900788e+01
5.800000000000000000e+01,1.620000000000000000e+02,3.200000000000000000e+01
7.100000000000000000e+01,1.620000000000000000e+02,3.200000000000000000e+01
8.399179206566347489e+01,1.619890560875512904e+02,3.201094391244870252e+01
9.700501138952164126e+01,1.619945330296127679e+02,3.200546697038724631e+01
1.100000000000000000e+02,1.620000000000000000e+02,3.200000000000000000e+01
1.230000000000000000e+02,1.620000000000000000e+02,3.200000000000000000e+01
1.347157701711491313e+02,1.611522004889975506e+02,3.255012224938874965e+01
1.432400000000000091e+02,1.568799999999999955e+02,3.600000000000000000e+01
4.885660377358490791e+01,1.705509433962264154e+02,3.379245283018867951e+01
5.873410799726589460e+01,1.731038961038960906e+02,3.256732740943267146e+01
7.102723146747352700e+01,1.744553706505294883e+02,3.242057488653555453e+01
8.271828908554572024e+01,1.733989675516224054e+02,3.312020648967551750e+01
9.790012406947890611e+01,1.738765508684863619e+02,3.285049627791563154e+01
1.099154504277805700e+02,1.744660291897332627e+02,3.240714645193759225e+01
1.220941704035874409e+02,1.728109118086696583e+02,3.262481315396113501e+01
1.315576923076923208e+02,1.702307692307692264e+02,3.429487179487179560e+01
7.255172413793103203e+01,1.822068965517241281e+02,3.665517241379310320e+01
7.877777777777777146e+01,1.820000000000000000e+02,3.688888888888888573e+01
1.011785714285714306e+02,1.821785714285714164e+02,3.664285714285714590e+01
1.076333333333333400e+02,1.822666666666666799e+02,3.653333333333333144e+01
8.150000000000000000e+01,2.500000000000000000e+01,5.100000000000000000e+01
7.568992248062015449e+01,3.376744186046511942e+01,5.001550387596898872e+01
8.373515981735160096e+01,3.333447488584474883e+01,4.845091324200912908e+01
9.656933333333333280e+01,3.365866666666666873e+01,4.868800000000000239e+01
1.045641025641025692e+02,3.484615384615384670e+01,5.048717948717948900e+01
4.679999999999999716e+01,5.060000000000000142e+01,5.100000000000000000e+01
6.350000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01
7.455076142131979111e+01,4.615228426395938754e+01,4.899746192893400831e+01
8.444953519256307573e+01,4.538911022576360921e+01,4.687383798140770352e+01
9.642053445850913818e+01,4.543108298171589610e+01,4.708649789029535526e+01
1.059798387096774235e+02,4.681048387096774377e+01,4.935483870967741638e+01
4.905309734513274122e+01,6.234513274336283217e+01,4.738938053097345460e+01
5.798924731182795966e+01,6.136559139784946382e+01,4.859946236559139976e+01
7.235636363636363910e+01,5.816363636363636402e+01,4.869212121212121502e+01
8.432408575031526254e+01,5.770113493064312848e+01,4.671311475409836333e+01
9.659909326424870812e+01,5.772474093264249007e+01,4.682966321243523566e+01
1.085863013698630084e+02,5.836438356164383379e+01,4.895753424657534225e+01
1.223026315789473699e+02,6.119298245614034926e+01,5.017543859649122595e+01
1.311153846153846132e+02,5.703846153846154010e+01,5.034615384615384670e+01
3.675590551181102228e+01,7.465354330708660768e+01,4.642125984251968163e+01
4.548600508905852280e+01,7.152315521628499084e+01,4.522290076335877984e+01
5.795448275862069210e+01,7.106022988505746696e+01,4.503999999999999915e+01
7.032282282282282893e+01,7.171096096096096062e+01,4.666741741741741833e+01
8.370777479892761619e+01,7.064164432529044291e+01,4.808668453976765278e+01
9.735841081994928459e+01,7.084108199492814606e+01,4.788672865595942341e+01
1.107391634980988613e+02,7.173307984790874059e+01,4.669885931558935255e+01
1.230925486473659163e+02,7.124774560987185623e+01,4.513478879924062426e+01
1.349891631547260715e+02,7.211438892233594800e+01,4.542263696568332421e+01
1.433636363636363740e+02,7.572727272727273373e+01,4.789090909090909065e+01
2.500000000000000000e+01,9.000000000000000000e+01,5.100000000000000000e+01
3.375082836315440460e+01,8.481113320079522566e+01,4.543008614976805859e+01
4.500000000000000000e+01,8.400000000000000000e+01,4.500000000000000000e+01
5.800000000000000000e+01,8.400000000000000000e+01,4.500000000000000000e+01
7.067867719644620195e+01,8.419249753208292475e+01,4.508538993089832303e+01
8.361538461538461320e+01,8.431135531135531380e+01,4.529010989010988908e+01
9.740977713874910648e+01,8.410352264557872104e+01,4.532494608195542440e+01
1.103487684729064000e+02,8.421822660098521851e+01,4.510098522167487545e+01
1.230000000000000000e+02,8.400000000000000000e+01,4.500000000000000000e+01
1.360000000000000000e+02,8.400000000000000000e+01,4.500000000000000000e+01
1.460375360923965218e+02,8.530798845043311474e+01,4.555245428296439059e+01
2.423295454545454675e+01,9.878977272727273373e+01,4.859659090909090651e+01
3.227033492822966565e+01,9.709665071770335487e+01,4.523636363636363455e+01
4.500000000000000000e+01,9.700000000000000000e+01,4.500000000000000000e+01
5.800000000000000000e+01,9.700000000000000000e+01,4.500000000000000000e+01
7.085634066448291435e+01,9.685587271876462978e+01,4.507299953205428267e+01
8.338483965014577848e+01,9.681827016520894347e+01,4.415354713313897150e+01
9.830035650623885601e+01,9.666399286987521577e+01,4.448573975044563156e+01
1.100421824850985786e+02,9.695873452544704207e+01,4.502751031636864099e+01
1.230000000000000000e+02,9.700000000000000000e+01,4.500000000000000000e+01
1.360000000000000000e+02,9.700000000000000000e+01,4.500000000000000000e+01
1.480969139144558824e+02,9.724038982133188824e+01,4.550460205739036468e+01
1.562083333333333428e+02,1.012083333333333286e+02,4.995833333333333570e+01
2.362135922330097060e+01,1.101917475728155296e+02,4.767961165048543393e+01
3.206826741996233210e+01,1.098545197740112940e+02,4.519067796610169552e+01
4.502254579614842811e+01,1.098285580084546780e+02,4.517238139971817645e+01
5.790478446234012466e+01,1.098180956892468032e+02,4.522406442444339092e+01
7.102391629297459019e+01,1.099930244145490832e+02,4.540259093173891358e+01
8.399400921658985908e+01,1.100682027649769594e+02,4.498940092165898363e+01
9.695433579335792729e+01,1.100733394833948324e+02,4.503367158671586878e+01
1.099960803527682458e+02,1.099142577168054942e+02,4.535031847133758021e+01
1.230494633691087216e+02,1.098758749416705598e+02,4.514372375174988150e+01
1.360172897196261772e+02,1.098565420560747725e+02,4.514672897196261658e+01
1.487142857142857224e+02,1.099539951573849947e+02,4.531428571428571672e+01
1.566949152542372872e+02,1.109378531073446368e+02,4.876836158192090664e+01
2.376018099547511397e+01,1.213574660633484115e+02,4.893665158371040746e+01
3.223575498575498699e+01,1.226075498575498557e+02,4.726282051282051100e+01
4.528295605858854600e+01,1.230645805592543240e+02,4.698402130492676321e+01
5.812562313060817587e+01,1.233150548354935125e+02,4.548454636091724979e+01
7.108790697674417913e+01,1.231153488372092966e+02,4.509860465116278760e+01
8.400000000000000000e+01,1.230000000000000000e+02,4.500000000000000000e+01
9.700000000000000000e+01,1.230000000000000000e+02,4.500000000000000000e+01
1.098719047619047586e+02,1.232319047619047581e+02,4.519190476190475891e+01
1.228318089430894275e+02,1.232759146341463463e+02,4.560213414634146289e+01
1.359639107611548638e+02,1.229803149606299257e+02,4.695997375328084189e+01
1.485269709543568410e+02,1.225650069156293256e+02,4.706362378976486838e+01
1.566610169491525539e+02,1.209067796610169552e+02,4.923728813559321793e+01
2.470588235294117752e+01,1.316470588235294201e+02,5.047058823529411598e+01
3.354463554463554686e+01,1.361457821457821353e+02,4.712448812448812419e+01
4.513503305004721256e+01,1.361808309726156665e+02,4.517705382436260919e+01
5.800000000000000000e+01,1.360000000000000000e+02,4.500000000000000000e+01
7.100000000000000000e+01,1.360000000000000000e+02,4.500000000000000000e+01
8.328796951551441907e+01,1.363701687534022824e+02,4.549537289058247325e+01
9.751469098277608794e+01,1.361783181357649539e+02,4.533029381965552318e+01
1.100000000000000000e+02,1.360000000000000000e+02,4.500000000000000000e+01
1.230000000000000000e+02,1.360000000000000000e+02,4.500000000000000000e+01
1.358201263976665132e+02,1.362853670393777463e+02,4.532960622265434836e+01
1.471015843429636618e+02,1.359207828518173358e+02,4.738024231127679542e+01
1.560000000000000000e+02,1.310000000000000000e+02,5.100000000000000000e+01
3.515862808145766394e+01,1.481307609860664627e+02,4.580385852090032017e+01
4.500000000000000000e+01,1.490000000000000000e+02,4.500000000000000000e+01
5.800000000000000000e+01,1.490000000000000000e+02,4.500000000000000000e+01
7.100000000000000000e+01,1.490000000000000000e+02,4.500000000000000000e+01
8.400000000000000000e+01,1.490000000000000000e+02,4.500000000000000000e+01
9.700000000000000000e+01,1.490000000000000000e+02,4.500000000000000000e+01
1.100000000000000000e+02,1.490000000000000000e+02,4.500000000000000000e+01
1.230000000000000000e+02,1.490000000000000000e+02,4.500000000000000000e+01
1.360000000000000000e+02,1.490000000000000000e+02,4.500000000000000000e+01
1.453341869398207393e+02,1.480704225352112644e+02,4.623431498079385449e+01
3.708284023668639406e+01,1.583017751479289927e+02,4.343195266272189059e+01
4.536452719255267141e+01,1.616678098971092652e+02,4.484713375796178525e+01
5.800000000000000000e+01,1.620000000000000000e+02,4.500000000000000000e+01
7.100000000000000000e+01,1.620000000000000000e+02,4.500000000000000000e+01
8.400000000000000000e+01,1.620000000000000000e+02,4.500000000000000000e+01
9.700000000000000000e+01,1.620000000000000000e+02,4.500000000000000000e+01
1.100000000000000000e+02,1.620000000000000000e+02,4.500000000000000000e+01
1.230000000000000000e+02,1.620000000000000000e+02,4.500000000000000000e+01
1.352246220302375832e+02,1.613239740820734482e+02,4.476673866090713005e+01
1.433382352941176521e+02,1.570000000000000000e+02,4.485294117647058698e+01
4.835760171306209543e+01,1.712462526766595374e+02,4.415417558886509397e+01
5.854233536247924974e+01,1.740226895406751453e+02,4.477753182069729121e+01
7.101643085349155626e+01,1.749849383842993973e+02,4.498630762209037215e+01
8.316685520361990314e+01,1.742901583710407181e+02,4.479977375565611197e+01
9.737401960784313815e+01,1.746823529411764753e+02,4.489999999999999858e+01
1.100000000000000000e+02,1.750000000000000000e+02,4.500000000000000000e+01
1.223007307476110128e+02,1.739836987071388421e+02,4.492804946599213167e+01
1.318685121107266411e+02,1.708961937716262867e+02,4.383391003460207713e+01
6.327272727272727337e+01,1.820909090909090935e+02,4.481818181818182012e+01
7.157489878542510553e+01,1.824372469635627567e+02,4.390283400809716596e+01
7.962121212121212466e+01,1.822878787878787818e+02,4.368181818181817988e+01
1.004295302013422884e+02,1.824563758389261636e+02,4.448993288590604323e+01
1.091989528795811566e+02,1.829005235602094217e+02,4.592931937172775037e+01
1.177999999999999972e+02,1.826999999999999886e+02,4.825000000000000000e+01
6.172881355932203462e+01,2.459322033898305193e+01,6.213559322033898269e+01
7.218944844124700921e+01,2.364508393285371568e+01,6.028057553956834624e+01
8.271804511278195093e+01,2.336842105263157876e+01,5.956015037593984829e+01
9.759756097560975263e+01,2.348983739837398232e+01,5.996138211382113781e+01
1.083576923076923038e+02,2.396538461538461462e+01,6.108461538461538254e+01
1.179090909090909065e+02,2.490909090909091006e+01,6.309090909090909349e+01
4.843661971830985635e+01,3.512676056338028019e+01,6.115211267605634049e+01
5.843312543312543283e+01,3.266666666666666430e+01,5.996327096327096484e+01
7.129176934450468650e+01,3.209758501724987667e+01,5.844553967471660627e+01
8.396794871794871540e+01,3.203388278388278110e+01,5.802930402930402920e+01
9.701598903608953606e+01,3.202101416171768022e+01,5.801873001370488936e+01
1.095529157667386642e+02,3.225647948164147039e+01,5.890442764578833845e+01
1.222640067911714823e+02,3.327164685908319086e+01,6.036757215619694250e+01
1.316666666666666572e+02,3.600000000000000000e+01,6.155151515151515440e+01
3.736842105263158231e+01,4.936842105263158231e+01,6.136842105263158231e+01
4.565079365079365203e+01,4.579188712522045535e+01,5.895296884185773223e+01
5.804499735309687480e+01,4.525622022233986286e+01,5.887665431445208952e+01
7.110764212488349756e+01,4.507222739981360604e+01,5.813606710158434510e+01
8.400000000000000000e+01,4.500000000000000000e+01,5.800000000000000000e+01
9.700000000000000000e+01,4.500000000000000000e+01,5.800000000000000000e+01
1.098357785139611877e+02,4.512588736393752953e+01,5.821628017037387792e+01
1.230169491525423666e+02,4.527913135593220062e+01,5.887658898305084421e+01
1.345211678832116888e+02,4.618102189781021849e+01,5.923795620437956444e+01
1.430000000000000000e+02,5.037500000000000000e+01,6.287500000000000000e+01
3.694921875000000000e+01,5.710546875000000000e+01,6.146484375000000000e+01
4.542770475227502658e+01,5.778918099089990079e+01,5.852275025278058962e+01
5.802573529411764497e+01,5.804917279411764497e+01,5.805790441176470296e+01
7.100000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01
8.400000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01
9.700000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01
1.100000000000000000e+02,5.800000000000000000e+01,5.800000000000000000e+01
1.229972451790633556e+02,5.804407713498622456e+01,5.805234159779614345e+01
1.353358288770053548e+02,5.778556149732620639e+01,5.873155080213904000e+01
1.432702702702702595e+02,5.698648648648648418e+01,6.256756756756756488e+01
3.598398576512455804e+01,7.339145907473309194e+01,5.879003558718861200e+01
4.512080223880597174e+01,7.113059701492537101e+01,5.808582089552238870e+01
5.800000000000000000e+01,7.100000000000000000e+01,5.800000000000000000e+01
7.100000000000000000e+01,7.100000000000000000e+01,5.800000000000000000e+01
8.400000000000000000e+01,7.100000000000000000e+01,5.800000000000000000e+01
9.700000000000000000e+01,7.100000000000000000e+01,5.800000000000000000e+01
1.100000000000000000e+02,7.100000000000000000e+01,5.800000000000000000e+01
1.230000000000000000e+02,7.100000000000000000e+01,5.800000000000000000e+01
1.356705940108001869e+02,7.129700540009818610e+01,5.820127638684339644e+01
1.439822485207100726e+02,7.502958579881656931e+01,5.808284023668639406e+01
2.500000000000000000e+01,9.000000000000000000e+01,5.500000000000000000e+01
3.321254355400697023e+01,8.468234610917538419e+01,5.810162601626016254e+01
4.500000000000000000e+01,8.400000000000000000e+01,5.800000000000000000e+01
5.800000000000000000e+01,8.400000000000000000e+01,5.800000000000000000e+01
7.100000000000000000e+01,8.400000000000000000e+01,5.800000000000000000e+01
8.392091717360786163e+01,8.391904539073468072e+01,5.808610201216659163e+01
9.702214022140221061e+01,8.395156826568265274e+01,5.804381918819188257e+01
1.100000000000000000e+02,8.400000000000000000e+01,5.800000000000000000e+01
1.230000000000000000e+02,8.400000000000000000e+01,5.800000000000000000e+01
1.360000000000000000e+02,8.400000000000000000e+01,5.800000000000000000e+01
1.464540322580645295e+02,8.498467741935483843e+01,5.810322580645161139e+01
2.339833333333333343e+01,9.850499999999999545e+01,5.790333333333333599e+01
3.200000000000000000e+01,9.700000000000000000e+01,5.800000000000000000e+01
4.500000000000000000e+01,9.700000000000000000e+01,5.800000000000000000e+01
5.800000000000000000e+01,9.700000000000000000e+01,5.800000000000000000e+01
7.100000000000000000e+01,9.700000000000000000e+01,5.800000000000000000e+01
8.388428417653391023e+01,9.705705059203444307e+01,5.884068891280946900e+01
9.716718587746625246e+01,9.712824506749740294e+01,5.866407061266874479e+01
1.100000000000000000e+02,9.700000000000000000e+01,5.800000000000000000e+01
1.230000000000000000e+02,9.700000000000000000e+01,5.800000000000000000e+01
1.360000000000000000e+02,9.700000000000000000e+01,5.800000000000000000e+01
1.488374707259953027e+02,9.714098360655736997e+01,5.793911007025761251e+01
1.566210526315789480e+02,1.004210526315789451e+02,5.772105263157894939e+01
2.223626373626373720e+01,1.101840659340659272e+02,5.823443223443223360e+01
3.200000000000000000e+01,1.100000000000000000e+02,5.800000000000000000e+01
4.500000000000000000e+01,1.100000000000000000e+02,5.800000000000000000e+01
5.800000000000000000e+01,1.100000000000000000e+02,5.800000000000000000e+01
7.100000000000000000e+01,1.100000000000000000e+02,5.800000000000000000e+01
8.383341176470588607e+01,1.101552941176470597e+02,5.812847058823529522e+01
9.704956402019274719e+01,1.100399265718219368e+02,5.803304268012849576e+01
1.100000000000000000e+02,1.100000000000000000e+02,5.800000000000000000e+01
1.230000000000000000e+02,1.100000000000000000e+02,5.800000000000000000e+01
1.360000000000000000e+02,1.100000000000000000e+02,5.800000000000000000e+01
1.490000000000000000e+02,1.100000000000000000e+02,5.800000000000000000e+01
1.575708029197080293e+02,1.103664233576642317e+02,5.817518248175182549e+01
2.244810379241517140e+01,1.226716566866267470e+02,5.849600798403193380e+01
3.200000000000000000e+01,1.230000000000000000e+02,5.800000000000000000e+01
4.500000000000000000e+01,1.230000000000000000e+02,5.800000000000000000e+01
5.800000000000000000e+01,1.230000000000000000e+02,5.800000000000000000e+01
7.100000000000000000e+01,1.230000000000000000e+02,5.800000000000000000e+01
8.400000000000000000e+01,1.230000000000000000e+02,5.800000000000000000e+01
9.700000000000000000e+01,1.230000000000000000e+02,5.800000000000000000e+01
1.100000000000000000e+02,1.230000000000000000e+02,5.800000000000000000e+01
1.230000000000000000e+02,1.230000000000000000e+02,5.800000000000000000e+01
1.360000000000000000e+02,1.230000000000000000e+02,5.800000000000000000e+01
1.490000000000000000e+02,1.230000000000000000e+02,5.800000000000000000e+01
1.575692995529061022e+02,1.225797317436661729e+02,5.856780923994038801e+01
2.348845470692717541e+01,1.348099467140319803e+02,5.915275310834813638e+01
3.200273224043716169e+01,1.359972677595628454e+02,5.800273224043716169e+01
4.500000000000000000e+01,1.360000000000000000e+02,5.800000000000000000e+01
5.800000000000000000e+01,1.360000000000000000e+02,5.800000000000000000e+01
7.100000000000000000e+01,1.360000000000000000e+02,5.800000000000000000e+01
8.392538714218676432e+01,1.361182543406851266e+02,5.782543406851243617e+01
9.707202602230482569e+01,1.360817843866171017e+02,5.788011152416356708e+01
1.100000000000000000e+02,1.360000000000000000e+02,5.800000000000000000e+01
1.230000000000000000e+02,1.360000000000000000e+02,5.800000000000000000e+01
1.360000000000000000e+02,1.360000000000000000e+02,5.800000000000000000e+01
1.489545871559633099e+02,1.359628440366972484e+02,5.803899082568807444e+01
